song_id,isrc,song_name,album_name,language,label,Main_Label,Sub_Label,Label_Identification,artist,album_id,total,file_name,income,admin_Exp,royality,id,original_l1_name,original_l2_name,company
"srch_pplkolkata_IN-T44-16-45104","int441645104","Gram Chara Oi Ranga Matir Poth","Robe Nirobe","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","saurav goswami","srch_pplkolkata_TTSL-CD-446","12","Kolkata","0.67416030","0.10112405","0.57303625","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-45506","int441645506","O Jana O Jana","Roke Na Ruke Pall","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","maampee nair","srch_pplkolkata_TTSL-CD-450","154","Kolkata","8.65172382","1.29775857","7.35396525","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-46217","int441646217","Thakur Tumi Pran","Sangetamreto","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Shibaji Chatterjee","srch_pplkolkata_TTSL-CD-457","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-50227","int441650227","Prem Patro","Surjosnan","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Jagannath Basu","srch_pplkolkata_TTSL-CD-497","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-60611","int441660611","Sombar","Coffee FM 2 Baba Tomake","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Anindya Bose","srch_pplkolkata_TTSL-CD-582","3","Kolkata","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-63607","int441663607","Mone Ki Dwidha Rekhe Gele","Tomar Surey","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shilpi ghoshal","srch_pplkolkata_TTSL-CD-612","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-66201","int441666201","O Pakhi Tui","Pakhi","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Ayantika Chakraborty","srch_pplkolkata_TTSL-CD-639","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-71402","int441671402","Ai Sundar Swarnali Sondhay","Chirodinar 2","others","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","hd sarkar","srch_pplkolkata_TTSL-CD-687","23","Kolkata","1.29214057","0.19382109","1.09831949","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-80502","int441780502","bhalobasar lollipop chusbo","Mon sudhu toke chai","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Ritu Pathak","srch_pplkolkata_191018969646","38","Kolkata","2.13484094","0.32022614","1.81461480","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-84803","int441784803","Ektai Dokh","Amar Kono Bondhu Nei","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Rinku","srch_pplkolkata_TTSL-CD-823","8","Kolkata","0.44944020","0.06741603","0.38202417","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-85812","int441785812","Shamse Pehle Ana","Alamgir - Volume 1","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Alamgir","srch_pplkolkata_TTSL-CD-834","5","Kolkata","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-90013","int441790013","Shah E Madina","Jung E Ahad","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","salim nehaly","srch_pplkolkata_TTSL-CD-807","149","Kolkata","8.37082370","1.25562356","7.11520014","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02049","int441802049","Hai Re Pora Baanshi","Collection of Somdutta Vol. 1","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","somdutta basu","srch_pplkolkata_192562793312","85","Kolkata","4.77530211","0.71629532","4.05900679","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02262","int441802262","ek liner chithi","Bristir jol","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","mohua lipi","srch_pplkolkata_193483156880","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441703602","int441703602","Sharat Tomar Arun Alor","Gitabitan  Vol. 28","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sanjukta banerjee","srch_pplkolkata_191773854294","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441703802","int441703802","Aaro Kichukhan Nahoy Boshiyo","Gitabitan  Vol. 43","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sanjukta banerjee","srch_pplkolkata_191773858117","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441901434","int441901434","Jake Tumi Bolecho Jibon","Se Kon Ashay","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Sadhana Sargam","srch_pplkolkata_194491313258","3","Kolkata","0.16854007","0.02528101","0.14325906","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441901480","int441901480","Kalo Meyer Payer Tolay","Matri Aradhana","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sheli das","srch_pplkolkata_194491370893","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000425","int442000425","Mon Amar Deho Ghori","Ekjona","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shahjahan munshi","srch_pplkolkata_195081475868","5","Kolkata","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-00206","int441600206","Parabashi Hoiya Robo","Pagol Bijoyer Posha Pakhi","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","mithu das baul sukumar das baul","srch_pplkolkata_TTSL-CD-002","49","Kolkata","2.75282122","0.41292318","2.33989803","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-02802","int441602802","Alor Amal Kamalkhani","Sharod Pratey","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","IMAN","srch_pplkolkata_TTSL-CD-026","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-17722","int441617722","Chhat Phat Chhat Phat Kare","Bhebe Chhilam Aapan Jare","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shampa chakraborty shukontho adhikary","srch_pplkolkata_TTSL-CD-172","6","Kolkata","0.33708015","0.05056202","0.28651813","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-17738","int441617738","O O Bandhuya","Bhebe Chhilam Aapan Jare","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shampa chakraborty","srch_pplkolkata_TTSL-CD-172","5","Kolkata","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-20503","int441620503","Dil Jane Na","Chashme Baddoor","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Banasri Ghoshal","srch_pplkolkata_TTSL-CD-200","4","Kolkata","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-22307","int441622307","Rashtrapati Ke Ekti Meyer Chithi","Daminee","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","chandreyee","srch_pplkolkata_TTSL-CD-218","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-41206","int441641206","Odol Bodol","Pendulum","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","gorki mukherjee Lagnajita Chakraborty","srch_pplkolkata_TTSL-CD-407","45","Kolkata","2.52810112","0.37921517","2.14888595","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-42602","int441642602","Din Chole Jay","Premer Neshay","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Kavita Krishnamurty","srch_pplkolkata_TTSL-CD-421","88","Kolkata","4.94384218","0.74157633","4.20226586","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-46904","int441646904","He Nuton","Sei Probhate","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","soumitra banerjee","srch_pplkolkata_TTSL-CD-464","10","Kolkata","0.56180025","0.08427004","0.47753021","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-02204","int441702204","Gohon Ghono Chailo","Rudroroshe Rabindranath","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sunanda ghosh","srch_pplkolkata_191773746032","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-02207","int441702207","Oi Sagorer","Rudroroshe Rabindranath","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sunanda ghosh","srch_pplkolkata_191773746032","34","Kolkata","1.91012084","0.28651813","1.62360272","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-04358","int441704358","amar majhe tomari maya","Gitabitan vol. 63","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","jayati bhattacharya","srch_pplkolkata_191773878870","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-05021","int441705021","O Dekhbi Re Bhai","Eka Robi Thakur","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Swagatalakshmi Dasgupta","srch_pplkolkata_191773918583","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-17-05399","int441705399","Yun Saja Chand","Salwa","hi","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","bhargavi banerjee romi","srch_pplkolkata_191773992880","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-01780","int441801780","jodi arek jonom","Ko fota chokher jol","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Uzzal","srch_pplkolkata_193483059624","41","Kolkata","2.30338102","0.34550715","1.95787387","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-01973","int441801973","amar ei gane","Esraje prio sur","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","ajoy mitra","srch_pplkolkata_192562932551","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-02156","int441802156","kon se alo","Asha","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shetu","srch_pplkolkata_192562942024","54","Kolkata","3.03372134","0.45505820","2.57866314","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-03704","int441803704","mon kharaper poreo","Beche thak sobuj","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Bappa Mazumdar","srch_pplkolkata_193483189543","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-18-04264","int441804264","mago tumi","Prem bujhina","ba","thinktrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","tajul islam","srch_pplkolkata_193483217024","22","Kolkata","1.23596055","0.18539408","1.05056646","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-19-00143","int441900143","fagun haway haway","O bondhu amar","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","ishita datta","srch_pplkolkata_193483684222","6","Kolkata","0.33708015","0.05056202","0.28651813","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-19-00281","int441900281","vote chai","Vote geeti","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","biswajit das and sukanya roy ms swasti chatterjee dr asok ray","srch_pplkolkata_193483802138","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-19-00302","int441900302","tumi kamon kore gaan","Malotilota","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Debashish Basu Sonali Roy","srch_pplkolkata_193483876214","5","Kolkata","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT441901697","int441901697","Sat Ke Tu Dekha","Mar Karadi Motihari Me","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","chotu Ranjit","srch_pplkolkata_194491787752","38","Kolkata","2.13484094","0.32022614","1.81461480","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000089","int442000089","Rokto Shimul Topto Polash","Uttaran Vol 03","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Somobeto","srch_pplkolkata_194491981488","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000266","int442000266","Bortomane","Ektaaray Noya Puran","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Arnob","srch_pplkolkata_195081420127","21","Kolkata","1.17978052","0.17696708","1.00281344","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000351","int442000351","Dhonno Aasheki Jona","Shobder Ghoray","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Abdur Rob Fakir","srch_pplkolkata_195081431499","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000607","int442000607","Ochin Desher Maajhi Bhai","Maya","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","habib feat helal","srch_pplkolkata_195081677392","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_INT442000788","int442000788","Sajiyacho Jogi","Nazrul Geeti Sankalan","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","ishita datta","srch_pplkolkata_195081921679","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-04908","int441604908","Sakal Sandhya","Bajlo Harinamer Danka","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sukumar das baul","srch_pplkolkata_TTSL-CD-045","25","Kolkata","1.40450062","0.21067509","1.19382553","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-08203","int441608203","Amar Praner Majhe","Prabhat Pakhir Gaan","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","koel adhikary","srch_pplkolkata_TTSL-CD-077","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-08211","int441608211","Mor Probhater Ei","Prabhat Pakhir Gaan","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Sispiya Banerjee","srch_pplkolkata_TTSL-CD-077","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-09812","int441609812","Mon Je Bole Chini Chini","Laglo Je Dol","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Monomoy Bhattacharya","srch_pplkolkata_TTSL-CD-093","11","Kolkata","0.61798027","0.09269704","0.52528323","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-17732","int441617732","Koya Jao O Pran Bhromor","Bhebe Chhilam Aapan Jare","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","shampa chakraborty","srch_pplkolkata_TTSL-CD-172","5","Kolkata","0.28090012","0.04213502","0.23876511","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-17743","int441617743","Radhe Tor Mon Pabo Bole","Bhebe Chhilam Aapan Jare","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","sujon biswas","srch_pplkolkata_TTSL-CD-172","4","Kolkata","0.22472010","0.03370802","0.19101208","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-18207","int441618207","Sanjher Anchale Rohilo","Bhuli Kemona","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Indrani Sen","srch_pplkolkata_TTSL-CD-177","8","Kolkata","0.44944020","0.06741603","0.38202417","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-21704","int441621704","Swapnera","Classmate","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","nilakshi bhattacharya sujoy bhowmik","srch_pplkolkata_TTSL-CD-212","2","Kolkata","0.11236005","0.01685401","0.09550604","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-35404","int441635404","Ki Boli Na Boli","Megh Roddur","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Shaan Somchanda Bhattacharya","srch_pplkolkata_TTSL-CD-349","13","Kolkata","0.73034032","0.10955105","0.62078927","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-41403","int441641403","Jonaki","Pnpc","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Bad Trip","srch_pplkolkata_TTSL-CD-409","8","Kolkata","0.44944020","0.06741603","0.38202417","216","Thinktrek Software LLP","Thinktrek Software LLP",""
"srch_pplkolkata_IN-T44-16-45306","int441645306","Deya Neya","Robir Alo","ba","ThinkTrek","Thinktrek Software LLP","Thinktrek Software LLP","PDL","Partha Mukhopadhyay","srch_pplkolkata_TTSL-CD-448","1","Kolkata","0.05618003","0.00842700","0.04775302","216","Thinktrek Software LLP","Thinktrek Software LLP",""
